TS DB-Utility - Vers.: 3.6.02 
All Rights Reserved.
Copyright (C) 2003-2011 by Carl-Heinz Rave(CarlosHR)
 ---> 'DynTrack(2571)-TrackSection(1)': Section 44054 does NOT match Type 'Str' of local Sectiondefinition 44054!
 ---> 'DynTrack(2571)-TrackSection(1)': Section-Definition(44055) NOT found!
 ---> 'DynTrack(2571)-TrackSection(2)': Length/Angle '200.0' does NOT match local Sectiondefinition 44056 (14.0)!
 ---> 'DynTrack(2719)-TrackSection(0)': Section 45890 does NOT match Type 'Crv' of local Sectiondefinition 45890!
 ---> 'DynTrack(2719)-TrackSection(1)': Section 45892 does NOT match Type 'Str' of local Sectiondefinition 45892!
 ---> 'DynTrack(2719)-TrackSection(1)': Section-Definition(45893) NOT found!
 ---> 'DynTrack(2719)-TrackSection(2)': Section 45894 does NOT match Type 'Crv' of local Sectiondefinition 45894!
 ---> 'DynTrack(2483)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 45904 (101.5)!
 ---> 'DynTrack(2483)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 45905 (101.5)!
 ---> 'DynTrack(1495)-TrackSection(1)': Section 43388 does NOT match Type 'Str' of local Sectiondefinition 43388!
 ---> 'DynTrack(1495)-TrackSection(1)': Section-Definition(43389) NOT found!
 ---> 'DynTrack(1495)-TrackSection(2)': Section 43390 does NOT match Type 'Crv' of local Sectiondefinition 43390!
 ---> 'DynTrack(1496)-TrackSection(1)': Section 43392 does NOT match Type 'Str' of local Sectiondefinition 43392!
 ---> 'DynTrack(1496)-TrackSection(1)': Section-Definition(43393) NOT found!
 ---> 'DynTrack(1496)-TrackSection(2)': Length/Angle '20.4' does NOT match local Sectiondefinition 43394 (12.35)!
 ---> 'DynTrack(1507)-TrackSection(1)': Section 43408 does NOT match Type 'Str' of local Sectiondefinition 43408!
 ---> 'DynTrack(1507)-TrackSection(1)': Section-Definition(43409) NOT found!
 ---> 'DynTrack(1507)-TrackSection(2)': Section 43410 does NOT match Type 'Crv' of local Sectiondefinition 43410!
 ---> 'DynTrack(1508)-TrackSection(1)': Section 43412 does NOT match Type 'Str' of local Sectiondefinition 43412!
 ---> 'DynTrack(1508)-TrackSection(1)': Section-Definition(43413) NOT found!
 ---> 'DynTrack(1508)-TrackSection(2)': Length/Angle '22.49' does NOT match local Sectiondefinition 43414 (108.95)!
 ---> 'DynTrack(1502)-TrackSection(1)': Section 45906 does NOT match Type 'Str' of local Sectiondefinition 45906!
 ---> 'DynTrack(1502)-TrackSection(1)': Section-Definition(45907) NOT found!
 ---> 'DynTrack(1502)-TrackSection(2)': Length/Angle '20.0' does NOT match local Sectiondefinition 45908 (25.18)!
 ---> 'DynTrack(1514)-TrackSection(0)': Section 43416 does NOT match Type 'Crv' of local Sectiondefinition 43416!
 ---> 'DynTrack(1514)-TrackSection(1)': Section 43418 does NOT match Type 'Str' of local Sectiondefinition 43418!
 ---> 'DynTrack(1514)-TrackSection(1)': Section-Definition(43419) NOT found!
 ---> 'DynTrack(1517)-TrackSection(0)': Section 43420 does NOT match Type 'Crv' of local Sectiondefinition 43420!
 ---> 'DynTrack(1517)-TrackSection(1)': Section 43422 does NOT match Type 'Str' of local Sectiondefinition 43422!
 ---> 'DynTrack(1517)-TrackSection(1)': Section-Definition(43423) NOT found!
 ---> 'DynTrack(1482)-TrackSection(0)': Length/Angle '33.0' does NOT match local Sectiondefinition 43372 (31.58)!
 ---> 'DynTrack(1482)-TrackSection(1)': Section 43374 does NOT match Type 'Str' of local Sectiondefinition 43374!
 ---> 'DynTrack(1482)-TrackSection(1)': Section-Definition(43375) NOT found!
 ---> 'DynTrack(1482)-TrackSection(2)': Length/Angle '76.0' does NOT match local Sectiondefinition 46048 (2.99)!
 ---> 'DynTrack(1482)-TrackSection(3)': Section 46050 does NOT match Type 'Str' of local Sectiondefinition 46050!
 ---> 'DynTrack(1482)-TrackSection(3)': Section-Definition(46051) NOT found!
 ---> 'DynTrack(1402)-TrackSection(1)': Flag/Radius '101.5' does NOT match local Sectiondefinition 46052 (195.0)!
 ---> 'DynTrack(1402)-TrackSection(1)': Flag/Radius '101.5' does NOT match local Sectiondefinition 46053 (195.0)!
 ---> 'DynTrack(1402)-TrackSection(2)': Section 46054 does NOT match Type 'Crv' of local Sectiondefinition 46054!
 ---> 'DynTrack(2210)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43706 (141.75)!
 ---> 'DynTrack(2210)-TrackSection(1)': Section 46066 does NOT match Type 'Str' of local Sectiondefinition 46066!
 ---> 'DynTrack(2210)-TrackSection(1)': Section-Definition(46067) NOT found!
 ---> 'DynTrack(2341)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43456 (3.56)!
 ---> 'DynTrack(2341)-TrackSection(1)': Section 46068 does NOT match Type 'Str' of local Sectiondefinition 46068!
 ---> 'DynTrack(2341)-TrackSection(1)': Section-Definition(46069) NOT found!
 ---> 'DynTrack(2345)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43712 (135.6)!
 ---> 'DynTrack(2345)-TrackSection(1)': Section 46070 does NOT match Type 'Str' of local Sectiondefinition 46070!
 ---> 'DynTrack(2345)-TrackSection(1)': Section-Definition(46071) NOT found!
 ---> 'DynTrack(2358)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43342 (80.07)!
 ---> 'DynTrack(2358)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 46072 (120.0)!
 ---> 'DynTrack(2358)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 46073 (120.0)!
 ---> 'DynTrack(2369)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43436 (26.0)!
 ---> 'DynTrack(2369)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 46074 (101.5)!
 ---> 'DynTrack(2369)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 46075 (101.5)!
 ---> 'DynTrack(2381)-TrackSection(0)': Section 43438 does NOT match Type 'Crv' of local Sectiondefinition 43438!
 ---> 'DynTrack(2381)-TrackSection(1)': Section 46076 does NOT match Type 'Str' of local Sectiondefinition 46076!
 ---> 'DynTrack(2381)-TrackSection(1)': Section-Definition(46077) NOT found!
 ---> 'DynTrack(2394)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43442 (26.84)!
 ---> 'DynTrack(2393)-TrackSection(0)': Length/Angle '130.0' does NOT match local Sectiondefinition 43446 (3.51)!
 ---> 'DynTrack(2329)-TrackSection(0)': Section 43452 does NOT match Type 'Crv' of local Sectiondefinition 43452!
 ---> 'DynTrack(2329)-TrackSection(1)': Section 43454 does NOT match Type 'Str' of local Sectiondefinition 43454!
 ---> 'DynTrack(2329)-TrackSection(1)': Section-Definition(43455) NOT found!
 ---> 'DynTrack(2329)-TrackSection(2)': Section 46082 does NOT match Type 'Crv' of local Sectiondefinition 46082!
 ---> 'DynTrack(2374)-TrackSection(0)': Length/Angle '122.21' does NOT match local Sectiondefinition 43474 (70.0)!
 ---> 'DynTrack(2374)-TrackSection(1)': Section 43476 does NOT match Type 'Str' of local Sectiondefinition 43476!
 ---> 'DynTrack(2374)-TrackSection(1)': Section-Definition(43477) NOT found!
 ---> 'DynTrack(2374)-TrackSection(2)': Length/Angle '86.22' does NOT match local Sectiondefinition 43478 (200.0)!
 ---> 'DynTrack(2350)-TrackSection(0)': Length/Angle '108.04' does NOT match local Sectiondefinition 43468 (130.0)!
 ---> 'DynTrack(2350)-TrackSection(1)': Section 43470 does NOT match Type 'Str' of local Sectiondefinition 43470!
 ---> 'DynTrack(2350)-TrackSection(1)': Section-Definition(43471) NOT found!
 ---> 'DynTrack(2350)-TrackSection(2)': Section 43472 does NOT match Type 'Crv' of local Sectiondefinition 43472!
 ---> 'DynTrack(1528)-TrackSection(1)': Length/Angle '-0.18' does NOT match local Sectiondefinition 46084 (-0.133)!
 ---> 'DynTrack(1528)-TrackSection(1)': Length/Angle '0.18' does NOT match local Sectiondefinition 46085 (0.133)!
 ---> 'DynTrack(1528)-TrackSection(2)': Section 46086 does NOT match Type 'Crv' of local Sectiondefinition 46086!
 ---> 'DynTrack(1472)-TrackSection(1)': Section 43708 does NOT match Type 'Str' of local Sectiondefinition 43708!
 ---> 'DynTrack(1472)-TrackSection(1)': Section-Definition(43709) NOT found!
 ---> 'DynTrack(1472)-TrackSection(2)': Section 46088 does NOT match Type 'Crv' of local Sectiondefinition 46088!
 ---> 'DynTrack(2335)-TrackSection(1)': Section 43710 does NOT match Type 'Str' of local Sectiondefinition 43710!
 ---> 'DynTrack(2335)-TrackSection(1)': Section-Definition(43711) NOT found!
 ---> 'DynTrack(2335)-TrackSection(2)': Section 46090 does NOT match Type 'Crv' of local Sectiondefinition 46090!
 ---> 'DynTrack(2343)-TrackSection(1)': Section 43340 does NOT match Type 'Str' of local Sectiondefinition 43340!
 ---> 'DynTrack(2343)-TrackSection(1)': Section-Definition(43341) NOT found!
 ---> 'DynTrack(2343)-TrackSection(2)': Section 46092 does NOT match Type 'Crv' of local Sectiondefinition 46092!
 ---> 'DynTrack(1420)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 43344 (120.0)!
 ---> 'DynTrack(1420)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 43345 (120.0)!
 ---> 'DynTrack(1522)-TrackSection(1)': Flag/Radius '635.0' does NOT match local Sectiondefinition 42520 (203.0)!
 ---> 'DynTrack(1522)-TrackSection(1)': Flag/Radius '635.0' does NOT match local Sectiondefinition 42521 (203.0)!
 ---> 'DynTrack(1522)-TrackSection(2)': Length/Angle '55.1' does NOT match local Sectiondefinition 46094 (5.04)!
 ---> 'DynTrack(1523)-TrackSection(1)': Flag/Radius '640.0' does NOT match local Sectiondefinition 41826 (625.0)!
 ---> 'DynTrack(1523)-TrackSection(1)': Flag/Radius '640.0' does NOT match local Sectiondefinition 41827 (625.0)!
 ---> 'DynTrack(1523)-TrackSection(2)': Section 46096 does NOT match Type 'Crv' of local Sectiondefinition 46096!
 ---> 'DynTrack(1436)-TrackSection(1)': Section 42522 does NOT match Type 'Str' of local Sectiondefinition 42522!
 ---> 'DynTrack(1436)-TrackSection(1)': Section-Definition(42523) NOT found!
 ---> 'DynTrack(1436)-TrackSection(2)': Length/Angle '24.1' does NOT match local Sectiondefinition 46098 (8.25)!
 ---> 'DynTrack(2458)-TrackSection(0)': Length/Angle '110.0' does NOT match local Sectiondefinition 42452 (10.11)!
 ---> 'DynTrack(2458)-TrackSection(1)': Section 46102 does NOT match Type 'Str' of local Sectiondefinition 46102!
 ---> 'DynTrack(2458)-TrackSection(1)': Section-Definition(46103) NOT found!
 ---> 'DynTrack(894)-TrackSection(0)': Length/Angle '110.0' does NOT match local Sectiondefinition 42450 (11.0)!
 ---> 'DynTrack(894)-TrackSection(1)': Section 46104 does NOT match Type 'Str' of local Sectiondefinition 46104!
 ---> 'DynTrack(894)-TrackSection(1)': Section-Definition(46105) NOT found!
 ---> 'DynTrack(2480)-TrackSection(0)': Section 46114 does NOT match Type 'Crv' of local Sectiondefinition 46114!
 ---> 'DynTrack(2480)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 46116 (895.0)!
 ---> 'DynTrack(2480)-TrackSection(1)': Flag/Radius '250.0' does NOT match local Sectiondefinition 46117 (895.0)!
 ---> 'DynTrack(4302)-TrackSection(1)': Section 46122 does NOT match Type 'Str' of local Sectiondefinition 46122!
 ---> 'DynTrack(4302)-TrackSection(1)': Section-Definition(46123) NOT found!
 ---> 'DynTrack(4302)-TrackSection(2)': Length/Angle '50.0' does NOT match local Sectiondefinition 46124 (142.33)!
 ---> 'DynTrack(4302)-TrackSection(3)': Section 46126 does NOT match Type 'Str' of local Sectiondefinition 46126!
 ---> 'DynTrack(4302)-TrackSection(3)': Section-Definition(46127) NOT found!
 ---> 'DynTrack(4554)-TrackSection(0)': Length/Angle '19.07' does NOT match local Sectiondefinition 43334 (17.0)!
 ---> 'DynTrack(4554)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 43336 (150.0)!
 ---> 'DynTrack(4554)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 43337 (150.0)!
 ---> 'DynTrack(4554)-TrackSection(2)': Length/Angle '3.3' does NOT match local Sectiondefinition 43338 (9.0)!
 ---> 'DynTrack(4555)-TrackSection(0)': Section 46128 does NOT match Type 'Crv' of local Sectiondefinition 46128!
 ---> 'DynTrack(4555)-TrackSection(1)': Section 46130 does NOT match Type 'Str' of local Sectiondefinition 46130!
 ---> 'DynTrack(4555)-TrackSection(1)': Section-Definition(46131) NOT found!
 ---> 'DynTrack(4555)-TrackSection(2)': Section 46132 does NOT match Type 'Crv' of local Sectiondefinition 46132!
 ---> 'DynTrack(4555)-TrackSection(3)': Flag/Radius '505.0' does NOT match local Sectiondefinition 46134 (101.5)!
 ---> 'DynTrack(4555)-TrackSection(3)': Flag/Radius '505.0' does NOT match local Sectiondefinition 46135 (101.5)!
 ---> 'DynTrack(995)-TrackSection(0)': Section 42466 does NOT match Type 'Crv' of local Sectiondefinition 42466!
 ---> 'DynTrack(995)-TrackSection(1)': Flag/Radius '475.0' does NOT match local Sectiondefinition 42468 (141.0)!
 ---> 'DynTrack(995)-TrackSection(1)': Flag/Radius '475.0' does NOT match local Sectiondefinition 42469 (141.0)!
 ---> 'DynTrack(995)-TrackSection(2)': Length/Angle '120.1' does NOT match local Sectiondefinition 46136 (50.0)!
 ---> 'DynTrack(994)-TrackSection(0)': Length/Angle '25.0' does NOT match local Sectiondefinition 42470 (5.55)!
 ---> 'DynTrack(994)-TrackSection(1)': Flag/Radius '480.0' does NOT match local Sectiondefinition 42472 (141.0)!
 ---> 'DynTrack(994)-TrackSection(1)': Flag/Radius '480.0' does NOT match local Sectiondefinition 42473 (141.0)!
 ---> 'DynTrack(994)-TrackSection(2)': Section 46138 does NOT match Type 'Crv' of local Sectiondefinition 46138!
 ---> 'DynTrack(1009)-TrackSection(1)': Section 42494 does NOT match Type 'Str' of local Sectiondefinition 42494!
 ---> 'DynTrack(1009)-TrackSection(1)': Section-Definition(42495) NOT found!
 ---> 'DynTrack(1009)-TrackSection(2)': Length/Angle '145.1' does NOT match local Sectiondefinition 46140 (33.0)!
 ---> 'DynTrack(961)-TrackSection(0)': Section 42500 does NOT match Type 'Crv' of local Sectiondefinition 42500!
 ---> 'DynTrack(961)-TrackSection(1)': Flag/Radius '405.0' does NOT match local Sectiondefinition 46142 (505.0)!
 ---> 'DynTrack(961)-TrackSection(1)': Flag/Radius '405.0' does NOT match local Sectiondefinition 46143 (505.0)!
 ---> 'DynTrack(961)-TrackSection(2)': Length/Angle '145.1' does NOT match local Sectiondefinition 46144 (76.0)!
 ---> 'DynTrack(945)-TrackSection(1)': Section 42464 does NOT match Type 'Str' of local Sectiondefinition 42464!
 ---> 'DynTrack(945)-TrackSection(1)': Section-Definition(42465) NOT found!
 ---> 'DynTrack(945)-TrackSection(2)': Section 46146 does NOT match Type 'Crv' of local Sectiondefinition 46146!
 ---> 'DynTrack(1438)-TrackSection(1)': Section 42454 does NOT match Type 'Str' of local Sectiondefinition 42454!
 ---> 'DynTrack(1438)-TrackSection(1)': Section-Definition(42455) NOT found!
 ---> 'DynTrack(1438)-TrackSection(2)': Length/Angle '130.1' does NOT match local Sectiondefinition 46148 (120.1)!
 ---> 'DynTrack(923)-TrackSection(0)': Length/Angle '105.0' does NOT match local Sectiondefinition 46150 (120.1)!
 ---> 'DynTrack(1186)-TrackSection(1)': Flag/Radius '397.0' does NOT match local Sectiondefinition 42506 (400.0)!
 ---> 'DynTrack(1186)-TrackSection(1)': Flag/Radius '397.0' does NOT match local Sectiondefinition 42507 (400.0)!
 ---> 'DynTrack(1186)-TrackSection(2)': Length/Angle '134.76' does NOT match local Sectiondefinition 46152 (145.1)!
 ---> 'DynTrack(2469)-TrackSection(0)': Length/Angle '80.0' does NOT match local Sectiondefinition 42474 (5.52001)!
 ---> 'DynTrack(2469)-TrackSection(1)': Flag/Radius '400.0' does NOT match local Sectiondefinition 46154 (405.0)!
 ---> 'DynTrack(2469)-TrackSection(1)': Flag/Radius '400.0' does NOT match local Sectiondefinition 46155 (405.0)!
 ---> 'DynTrack(2399)-TrackSection(0)': Section 43488 does NOT match Type 'Crv' of local Sectiondefinition 43488!
 ---> 'DynTrack(2399)-TrackSection(1)': Section 43490 does NOT match Type 'Str' of local Sectiondefinition 43490!
 ---> 'DynTrack(2399)-TrackSection(1)': Section-Definition(43491) NOT found!
 ---> 'DynTrack(2399)-TrackSection(2)': Length/Angle '156.98' does NOT match local Sectiondefinition 43492 (92.3699)!
 ---> 'DynTrack(1397)-TrackSection(0)': Length/Angle '15.92' does NOT match local Sectiondefinition 43020 (15.42)!
 ---> 'DynTrack(1397)-TrackSection(1)': Section 43022 does NOT match Type 'Str' of local Sectiondefinition 43022!
 ---> 'DynTrack(1397)-TrackSection(1)': Section-Definition(43023) NOT found!
 ---> 'DynTrack(1397)-TrackSection(2)': Length/Angle '66.29' does NOT match local Sectiondefinition 43024 (33.84)!
 ---> 'DynTrack(1389)-TrackSection(0)': Section 43014 does NOT match Type 'Crv' of local Sectiondefinition 43014!
 ---> 'DynTrack(1389)-TrackSection(1)': Section 43016 does NOT match Type 'Str' of local Sectiondefinition 43016!
 ---> 'DynTrack(1389)-TrackSection(1)': Section-Definition(43017) NOT found!
 ---> 'DynTrack(1389)-TrackSection(2)': Section 43018 does NOT match Type 'Crv' of local Sectiondefinition 43018!
 ---> 'DynTrack(4560)-TrackSection(0)': Length/Angle '33.84' does NOT match local Sectiondefinition 43012 (40.0)!
 ---> 'DynTrack(4560)-TrackSection(1)': Flag/Radius '259.0' does NOT match local Sectiondefinition 43066 (200.0)!
 ---> 'DynTrack(4560)-TrackSection(1)': Flag/Radius '259.0' does NOT match local Sectiondefinition 43067 (200.0)!
 ---> 'DynTrack(2401)-TrackSection(1)': Section 43068 does NOT match Type 'Str' of local Sectiondefinition 43068!
 ---> 'DynTrack(2401)-TrackSection(1)': Section-Definition(43069) NOT found!
 ---> 'DynTrack(2401)-TrackSection(2)': Section 43444 does NOT match Type 'Crv' of local Sectiondefinition 43444!
 ---> 'DynTrack(2388)-TrackSection(1)': Section 43440 does NOT match Type 'Str' of local Sectiondefinition 43440!
 ---> 'DynTrack(2388)-TrackSection(1)': Section-Definition(43441) NOT found!
 ---> 'DynTrack(2388)-TrackSection(2)': Length/Angle '5.1' does NOT match local Sectiondefinition 46156 (145.1)!
 ---> 'DynTrack(1252)-TrackSection(0)': Section 42586 does NOT match Type 'Crv' of local Sectiondefinition 42586!
 ---> 'DynTrack(1387)-TrackSection(0)': Length/Angle '12.46' does NOT match local Sectiondefinition 42628 (27.75)!
 ---> 'DynTrack(1387)-TrackSection(1)': Section 42662 does NOT match Type 'Str' of local Sectiondefinition 42662!
 ---> 'DynTrack(1387)-TrackSection(1)': Section-Definition(42663) NOT found!
 ---> 'DynTrack(1387)-TrackSection(2)': Section 42678 does NOT match Type 'Crv' of local Sectiondefinition 42678!
 ---> 'DynTrack(1384)-TrackSection(1)': Flag/Radius '379.0' does NOT match local Sectiondefinition 42648 (130.0)!
 ---> 'DynTrack(1384)-TrackSection(1)': Flag/Radius '379.0' does NOT match local Sectiondefinition 42649 (130.0)!
 ---> 'DynTrack(1384)-TrackSection(2)': Length/Angle '10.68' does NOT match local Sectiondefinition 42650 (178.0)!
 ---> 'DynTrack(1382)-TrackSection(1)': Section 42652 does NOT match Type 'Str' of local Sectiondefinition 42652!
 ---> 'DynTrack(1382)-TrackSection(1)': Section-Definition(42653) NOT found!
 ---> 'DynTrack(1382)-TrackSection(2)': Length/Angle '10.69' does NOT match local Sectiondefinition 42654 (16.7)!
 ---> 'DynTrack(2538)-TrackSection(0)': Length/Angle '110.0' does NOT match local Sectiondefinition 42490 (170.0)!
 ---> 'DynTrack(2538)-TrackSection(1)': Flag/Radius '405.0' does NOT match local Sectiondefinition 42658 (120.0)!
 ---> 'DynTrack(2538)-TrackSection(1)': Flag/Radius '405.0' does NOT match local Sectiondefinition 42659 (120.0)!
 ---> 'DynTrack(2510)-TrackSection(1)': Section 42724 does NOT match Type 'Str' of local Sectiondefinition 42724!
 ---> 'DynTrack(2510)-TrackSection(1)': Section-Definition(42725) NOT found!
 ---> 'DynTrack(2510)-TrackSection(2)': Section 43044 does NOT match Type 'Crv' of local Sectiondefinition 43044!
 ---> 'DynTrack(2683)-TrackSection(0)': Section 43654 does NOT match Type 'Crv' of local Sectiondefinition 43654!
 ---> 'DynTrack(2683)-TrackSection(1)': Flag/Radius '90.0' does NOT match local Sectiondefinition 43720 (250.0)!
 ---> 'DynTrack(2683)-TrackSection(1)': Flag/Radius '90.0' does NOT match local Sectiondefinition 43721 (250.0)!
 ---> 'DynTrack(4574)-TrackSection(0)': Section 43150 does NOT match Type 'Crv' of local Sectiondefinition 43150!
 ---> 'DynTrack(4574)-TrackSection(1)': Section 43350 does NOT match Type 'Str' of local Sectiondefinition 43350!
 ---> 'DynTrack(4574)-TrackSection(1)': Section-Definition(43351) NOT found!
 ---> 'DynTrack(4574)-TrackSection(2)': Section 43362 does NOT match Type 'Crv' of local Sectiondefinition 43362!
 ---> 'DynTrack(1454)-TrackSection(0)': Length/Angle '13.36' does NOT match local Sectiondefinition 43364 (31.59)!
 ---> 'DynTrack(1454)-TrackSection(1)': Section 46294 does NOT match Type 'Str' of local Sectiondefinition 46294!
 ---> 'DynTrack(1454)-TrackSection(1)': Section-Definition(46295) NOT found!
 ---> 'DynTrack(1454)-TrackSection(2)': Section 46296 does NOT match Type 'Crv' of local Sectiondefinition 46296!
 ---> 'DynTrack(1492)-TrackSection(0)': Length/Angle '12.35' does NOT match local Sectiondefinition 43382 (2.45)!
 ---> 'DynTrack(1492)-TrackSection(1)': Section 43384 does NOT match Type 'Str' of local Sectiondefinition 43384!
 ---> 'DynTrack(1492)-TrackSection(1)': Section-Definition(43385) NOT found!
 ---> 'DynTrack(1492)-TrackSection(2)': Section 43386 does NOT match Type 'Crv' of local Sectiondefinition 43386!
 ---> 'DynTrack(1488)-TrackSection(0)': Length/Angle '12.08' does NOT match local Sectiondefinition 43376 (13.36)!
 ---> 'DynTrack(1488)-TrackSection(1)': Section 43378 does NOT match Type 'Str' of local Sectiondefinition 43378!
 ---> 'DynTrack(1488)-TrackSection(1)': Section-Definition(43379) NOT found!
 ---> 'DynTrack(1488)-TrackSection(2)': Section 43380 does NOT match Type 'Crv' of local Sectiondefinition 43380!
 ---> 'DynTrack(1465)-TrackSection(0)': Section 43356 does NOT match Type 'Crv' of local Sectiondefinition 43356!
 ---> 'DynTrack(1465)-TrackSection(1)': Section 43358 does NOT match Type 'Str' of local Sectiondefinition 43358!
 ---> 'DynTrack(1465)-TrackSection(1)': Section-Definition(43359) NOT found!
 ---> 'DynTrack(1465)-TrackSection(2)': Section 43360 does NOT match Type 'Crv' of local Sectiondefinition 43360!
 ---> 'DynTrack(1450)-TrackSection(0)': Length/Angle '20.0' does NOT match local Sectiondefinition 43346 (19.07)!
 ---> 'DynTrack(1450)-TrackSection(1)': Flag/Radius '500.0' does NOT match local Sectiondefinition 43348 (120.0)!
 ---> 'DynTrack(1450)-TrackSection(1)': Flag/Radius '500.0' does NOT match local Sectiondefinition 43349 (120.0)!
 ---> 'DynTrack(1450)-TrackSection(2)': Section 43352 does NOT match Type 'Crv' of local Sectiondefinition 43352!
 ---> 'DynTrack(4579)-TrackSection(0)': Section 41792 does NOT match Type 'Crv' of local Sectiondefinition 41792!
 ---> 'DynTrack(4579)-TrackSection(1)': Section 44234 does NOT match Type 'Str' of local Sectiondefinition 44234!
 ---> 'DynTrack(4579)-TrackSection(1)': Section-Definition(44235) NOT found!
 ---> 'DynTrack(4580)-TrackSection(0)': Length/Angle '27.82' does NOT match local Sectiondefinition 46308 (7.22)!
 ---> 'DynTrack(2489)-TrackSection(0)': Section 46118 does NOT match Type 'Crv' of local Sectiondefinition 46118!
 ---> 'DynTrack(2489)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 46120 (1450.97)!
 ---> 'DynTrack(2489)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 46121 (1450.97)!
 ---> 'DynTrack(2489)-TrackSection(2)': Length/Angle '11.05' does NOT match local Sectiondefinition 46310 (11.0)!
 ---> 'DynTrack(4583)-TrackSection(0)': Section 43862 does NOT match Type 'Crv' of local Sectiondefinition 43862!
 ---> 'DynTrack(2514)-TrackSection(1)': Flag/Radius '170.0' does NOT match local Sectiondefinition 42656 (120.0)!
 ---> 'DynTrack(2514)-TrackSection(1)': Flag/Radius '170.0' does NOT match local Sectiondefinition 42657 (120.0)!
 ---> 'DynTrack(2491)-TrackSection(0)': Length/Angle '31.42' does NOT match local Sectiondefinition 43858 (17.4)!
 ---> 'DynTrack(2491)-TrackSection(1)': Section 43860 does NOT match Type 'Str' of local Sectiondefinition 43860!
 ---> 'DynTrack(2491)-TrackSection(1)': Section-Definition(43861) NOT found!
 ---> 'DynTrack(1386)-TrackSection(0)': Length/Angle '13.46' does NOT match local Sectiondefinition 42622 (3.35)!
 ---> 'DynTrack(1386)-TrackSection(1)': Section 42624 does NOT match Type 'Str' of local Sectiondefinition 42624!
 ---> 'DynTrack(1386)-TrackSection(1)': Section-Definition(42625) NOT found!
 ---> 'DynTrack(1386)-TrackSection(2)': Section 42626 does NOT match Type 'Crv' of local Sectiondefinition 42626!
    File 0517: 'E:\Rail Utilities\Train Simulator\Routes\AU_NSW_SW_SS\World\w+001495+010309.w'
               Tile.X = 1495, Tile.Z = 10309, Tile-Address = -4cba7b64
 ---> 'DynTrack(1257)-TrackSection(0)': Length/Angle '6.67' does NOT match local Sectiondefinition 42550 (40.0)!
 ---> 'DynTrack(1257)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 42552 (200.0)!
 ---> 'DynTrack(1257)-TrackSection(1)': Flag/Radius '120.0' does NOT match local Sectiondefinition 42553 (200.0)!
 ---> 'DynTrack(1257)-TrackSection(2)': Section 42554 does NOT match Type 'Crv' of local Sectiondefinition 42554!
 ---> 'DynTrack(1268)-TrackSection(0)': Length/Angle '12.0' does NOT match local Sectiondefinition 42556 (50.0)!
 ---> 'DynTrack(1270)-TrackSection(0)': Section 42558 does NOT match Type 'Crv' of local Sectiondefinition 42558!
 ---> 'DynTrack(1270)-TrackSection(1)': Section 42560 does NOT match Type 'Str' of local Sectiondefinition 42560!
 ---> 'DynTrack(1270)-TrackSection(1)': Section-Definition(42561) NOT found!
 ---> 'DynTrack(1270)-TrackSection(2)': Length/Angle '80.0' does NOT match local Sectiondefinition 42562 (6.67)!
 ---> 'DynTrack(1278)-TrackSection(1)': Flag/Radius '168.0' does NOT match local Sectiondefinition 42564 (120.0)!
 ---> 'DynTrack(1278)-TrackSection(1)': Flag/Radius '168.0' does NOT match local Sectiondefinition 42565 (120.0)!
 ---> 'DynTrack(1287)-TrackSection(0)': Length/Angle '29.58' does NOT match local Sectiondefinition 42568 (12.0)!
 ---> 'DynTrack(1287)-TrackSection(1)': Section 42570 does NOT match Type 'Str' of local Sectiondefinition 42570!
 ---> 'DynTrack(1287)-TrackSection(1)': Section-Definition(42571) NOT found!
 ---> 'DynTrack(1288)-TrackSection(0)': Section 42572 does NOT match Type 'Crv' of local Sectiondefinition 42572!
 ---> 'DynTrack(1288)-TrackSection(1)': Section 42574 does NOT match Type 'Str' of local Sectiondefinition 42574!
 ---> 'DynTrack(1288)-TrackSection(1)': Section-Definition(42575) NOT found!
